Ranking Month,Ranking Day,Ranking Year,Rank,Last Week Rank,Title,Type,Netflix Exclusive,Release Month,Release Day,Release Year,Days In Top 10,Viewership Score
10,10,2021,1,1,Squid Game,TV Show,Yes,9,17,2021,21,201
10,10,2021,2,3,Maid,TV Show,Yes,10,1,2021,9,75
10,10,2021,3,-,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,4,30
10,10,2021,4,-,On My Block,TV Show,Yes,3,16,2018,7,50
10,10,2021,5,2,The Guilty,Movie,Yes,10,1,2021,9,64
10,10,2021,6,-,Thereâs Someone Inside Your…,Movie,Yes,10,6,2021,4,21
10,10,2021,7,-,Titanic,Movie,,10,1,2021,6,16
10,10,2021,8,4,Midnight Mass,TV Show,Yes,9,24,2021,15,94
10,10,2021,9,9,Cocomelon,TV Show,,6,1,2020,346,1223
10,10,2021,10,5,My Little Pony: A New Gener…,Movie,Yes,9,24,2021,13,68
10,11,2021,1,1,Squid Game,TV Show,Yes,9,17,2021,22,211
10,11,2021,2,3,Maid,TV Show,Yes,10,1,2021,10,84
10,11,2021,3,-,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,5,38
10,11,2021,4,-,On My Block,TV Show,Yes,3,16,2018,8,57
10,11,2021,5,2,The Guilty,Movie,Yes,10,1,2021,10,70
10,11,2021,6,-,Thereâs Someone Inside Your…,Movie,Yes,10,6,2021,5,26
10,11,2021,7,-,Titanic,Movie,,10,1,2021,7,20
10,11,2021,8,4,Midnight Mass,TV Show,Yes,9,24,2021,16,97
10,11,2021,9,-,The Five Juanas,TV Show,Yes,10,6,2021,1,2
10,11,2021,10,9,Cocomelon,TV Show,,6,1,2020,347,1224
10,12,2021,1,1,Squid Game,TV Show,Yes,9,17,2021,23,221
10,12,2021,2,3,Maid,TV Show,Yes,10,1,2021,11,93
10,12,2021,3,-,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,6,46
10,12,2021,4,2,On My Block,TV Show,Yes,3,16,2018,9,64
10,12,2021,5,-,Shameless,TV Show,,6,30,2016,27,167
10,12,2021,6,-,The Five Juanas,TV Show,Yes,10,6,2021,2,7
10,12,2021,7,5,Midnight Mass,TV Show,Yes,9,24,2021,17,101
10,12,2021,8,4,The Guilty,Movie,Yes,10,1,2021,11,73
10,12,2021,9,8,Cocomelon,TV Show,,6,1,2020,348,1226
10,12,2021,10,-,The Blacklist,TV Show,,9,15,2014,9,25
10,13,2021,1,1,Squid Game,TV Show,Yes,9,17,2021,24,231
10,13,2021,2,3,Maid,TV Show,Yes,10,1,2021,12,102
10,13,2021,3,-,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,7,54
10,13,2021,4,-,Shameless,TV Show,,6,30,2016,28,174
10,13,2021,5,2,On My Block,TV Show,Yes,3,16,2018,10,70
10,13,2021,6,-,The Five Juanas,TV Show,Yes,10,6,2021,3,12
10,13,2021,7,5,Midnight Mass,TV Show,Yes,9,24,2021,18,105
10,13,2021,8,-,The Blacklist,TV Show,,9,15,2014,10,28
10,13,2021,9,8,Cocomelon,TV Show,,6,1,2020,349,1228
10,13,2021,10,-,The Baby-Sitters Club,TV Show,Yes,7,3,2020,15,74
10,14,2021,1,1,Squid Game,TV Show,Yes,9,17,2021,25,241
10,14,2021,2,3,Maid,TV Show,Yes,10,1,2021,13,111
10,14,2021,3,-,Shameless,TV Show,,6,30,2016,29,182
10,14,2021,4,4,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,8,61
10,14,2021,5,2,On My Block,TV Show,Yes,3,16,2018,11,76
10,14,2021,6,-,The Five Juanas,TV Show,Yes,10,6,2021,4,17
10,14,2021,7,7,Midnight Mass,TV Show,Yes,9,24,2021,19,109
10,14,2021,8,9,Cocomelon,TV Show,,6,1,2020,350,1231
10,14,2021,9,-,The Blacklist,TV Show,,9,15,2014,11,30
10,14,2021,10,-,The Baby-Sitters Club,TV Show,Yes,7,3,2020,16,75
10,15,2021,1,1,Squid Game,TV Show,Yes,9,17,2021,26,251
10,15,2021,2,2,Maid,TV Show,Yes,10,1,2021,14,120
10,15,2021,3,-,Shameless,TV Show,,6,30,2016,30,190
10,15,2021,4,4,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,9,68
10,15,2021,5,3,On My Block,TV Show,Yes,3,16,2018,12,82
10,15,2021,6,-,The Five Juanas,TV Show,Yes,10,6,2021,5,22
10,15,2021,7,9,Cocomelon,TV Show,,6,1,2020,351,1235
10,15,2021,8,7,Midnight Mass,TV Show,Yes,9,24,2021,20,112
10,15,2021,9,-,The Blacklist,TV Show,,9,15,2014,12,32
10,15,2021,10,-,The Baby-Sitters Club,TV Show,Yes,7,3,2020,17,76
10,16,2021,1,-,You,TV Show,,12,26,2018,1,10
10,16,2021,2,1,Squid Game,TV Show,Yes,9,17,2021,27,260
10,16,2021,3,2,Maid,TV Show,Yes,10,1,2021,15,128
10,16,2021,4,-,Shameless,TV Show,,6,30,2016,31,197
10,16,2021,5,3,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,10,74
10,16,2021,6,10,Cocomelon,TV Show,,6,1,2020,352,1240
10,16,2021,7,8,The Great British Baking Show,TV Show,,10,3,2015,17,62
10,16,2021,8,4,On My Block,TV Show,Yes,3,16,2018,13,85
10,16,2021,9,-,The Forgotten Battle,Movie,Yes,10,15,2021,1,2
10,16,2021,10,-,Going in Style,Movie,,10,11,2021,1,1
10,17,2021,1,-,You,TV Show,,12,26,2018,2,20
10,17,2021,2,1,Squid Game,TV Show,Yes,9,17,2021,28,269
10,17,2021,3,2,Maid,TV Show,Yes,10,1,2021,16,136
10,17,2021,4,-,Shameless,TV Show,,6,30,2016,32,204
10,17,2021,5,-,The Forgotten Battle,Movie,Yes,10,15,2021,2,8
10,17,2021,6,3,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,11,79
10,17,2021,7,9,Cocomelon,TV Show,,6,1,2020,353,1244
10,17,2021,8,-,Going in Style,Movie,,10,11,2021,2,4
10,17,2021,9,-,My Name,TV Show,Yes,10,15,2021,1,2
10,17,2021,10,-,The Great British Baking Show,TV Show,,10,3,2015,18,63
10,18,2021,1,-,You,TV Show,,12,26,2018,3,30
10,18,2021,2,1,Squid Game,TV Show,Yes,9,17,2021,29,278
10,18,2021,3,2,Maid,TV Show,Yes,10,1,2021,17,144
10,18,2021,4,-,Shameless,TV Show,,6,30,2016,33,211
10,18,2021,5,-,The Forgotten Battle,Movie,Yes,10,15,2021,3,14
10,18,2021,6,-,My Name,TV Show,Yes,10,15,2021,2,7
10,18,2021,7,10,Cocomelon,TV Show,,6,1,2020,354,1248
10,18,2021,8,3,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,12,82
10,18,2021,9,-,Going in Style,Movie,,10,11,2021,3,6
10,18,2021,10,-,In the Dark,TV Show,,7,5,2019,6,7
10,19,2021,1,-,You,TV Show,,12,26,2018,4,40
10,19,2021,2,1,Squid Game,TV Show,Yes,9,17,2021,30,287
10,19,2021,3,2,Maid,TV Show,Yes,10,1,2021,18,152
10,19,2021,4,5,Shameless,TV Show,,6,30,2016,34,218
10,19,2021,5,9,Cocomelon,TV Show,,6,1,2020,355,1254
10,19,2021,6,-,The Forgotten Battle,Movie,Yes,10,15,2021,4,19
10,19,2021,7,-,My Name,TV Show,Yes,10,15,2021,3,11
10,19,2021,8,-,In the Dark,TV Show,,7,5,2019,7,10
10,19,2021,9,3,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,13,84
10,19,2021,10,-,Going in Style,Movie,,10,11,2021,4,7
10,20,2021,1,-,You,TV Show,,12,26,2018,5,50
10,20,2021,2,1,Squid Game,TV Show,Yes,9,17,2021,31,296
10,20,2021,3,2,Maid,TV Show,Yes,10,1,2021,19,160
10,20,2021,4,4,Shameless,TV Show,,6,30,2016,35,225
10,20,2021,5,9,Cocomelon,TV Show,,6,1,2020,356,1260
10,20,2021,6,-,My Name,TV Show,Yes,10,15,2021,4,16
10,20,2021,7,-,The Forgotten Battle,Movie,Yes,10,15,2021,5,23
10,20,2021,8,-,In the Dark,TV Show,,7,5,2019,8,13
10,20,2021,9,-,Riverdale,TV Show,,5,19,2017,23,113
10,20,2021,10,-,Going in Style,Movie,,10,11,2021,5,8
10,21,2021,1,-,You,TV Show,,12,26,2018,6,60
10,21,2021,2,1,Squid Game,TV Show,Yes,9,17,2021,32,305
10,21,2021,3,2,Maid,TV Show,Yes,10,1,2021,20,168
10,21,2021,4,3,Shameless,TV Show,,6,30,2016,36,232
10,21,2021,5,8,Cocomelon,TV Show,,6,1,2020,357,1266
10,21,2021,6,-,My Name,TV Show,Yes,10,15,2021,5,21
10,21,2021,7,-,Night Teeth,Movie,Yes,10,20,2021,1,4
10,21,2021,8,-,Riverdale,TV Show,,5,19,2017,24,116
10,21,2021,9,-,In the Dark,TV Show,,7,5,2019,9,15
10,21,2021,10,4,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,14,85
10,22,2021,1,-,You,TV Show,,12,26,2018,7,70
10,22,2021,2,1,Squid Game,TV Show,Yes,9,17,2021,33,314
10,22,2021,3,2,Maid,TV Show,Yes,10,1,2021,21,176
10,22,2021,4,-,Night Teeth,Movie,Yes,10,20,2021,2,11
10,22,2021,5,3,Shameless,TV Show,,6,30,2016,37,238
10,22,2021,6,7,Cocomelon,TV Show,,6,1,2020,358,1271
10,22,2021,7,-,Riverdale,TV Show,,5,19,2017,25,120
10,22,2021,8,-,My Name,TV Show,Yes,10,15,2021,6,24
10,22,2021,9,4,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,15,87
10,22,2021,10,-,In the Dark,TV Show,,7,5,2019,10,16
10,23,2021,1,1,You,TV Show,,12,26,2018,8,80
10,23,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,34,323
10,23,2021,3,3,Maid,TV Show,Yes,10,1,2021,22,184
10,23,2021,4,-,Locke & Key,TV Show,Yes,2,7,2020,1,7
10,23,2021,5,6,Cocomelon,TV Show,,6,1,2020,359,1277
10,23,2021,6,4,Shameless,TV Show,,6,30,2016,38,243
10,23,2021,7,-,Night Teeth,Movie,Yes,10,20,2021,3,15
10,23,2021,8,7,The Great British Baking Show,TV Show,,10,3,2015,19,66
10,23,2021,9,-,Riverdale,TV Show,,5,19,2017,26,122
10,23,2021,10,5,Dave Chappelle: The Closer,Stand-Up Comedy,Yes,10,5,2021,16,88
10,24,2021,1,1,You,TV Show,,12,26,2018,9,90
10,24,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,35,332
10,24,2021,3,3,Maid,TV Show,Yes,10,1,2021,23,192
10,24,2021,4,-,Locke & Key,TV Show,Yes,2,7,2020,2,14
10,24,2021,5,-,Inside Job,TV Show,Yes,10,22,2021,1,6
10,24,2021,6,-,Maya and the Three,TV Show,Yes,10,22,2021,1,5
10,24,2021,7,-,Night Teeth,Movie,Yes,10,20,2021,4,19
10,24,2021,8,7,Cocomelon,TV Show,,6,1,2020,360,1280
10,24,2021,9,-,Riverdale,TV Show,,5,19,2017,27,124
10,24,2021,10,4,Shameless,TV Show,,6,30,2016,39,244
10,25,2021,1,1,You,TV Show,,12,26,2018,10,100
10,25,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,36,341
10,25,2021,3,-,Locke & Key,TV Show,Yes,2,7,2020,3,22
10,25,2021,4,3,Maid,TV Show,Yes,10,1,2021,24,199
10,25,2021,5,-,Inside Job,TV Show,Yes,10,22,2021,2,12
10,25,2021,6,-,Maya and the Three,TV Show,Yes,10,22,2021,2,10
10,25,2021,7,-,Night Teeth,Movie,Yes,10,20,2021,5,23
10,25,2021,8,-,Riverdale,TV Show,,5,19,2017,28,127
10,25,2021,9,4,Shameless,TV Show,,6,30,2016,40,246
10,25,2021,10,7,Cocomelon,TV Show,,6,1,2020,361,1281
10,26,2021,1,1,You,TV Show,,12,26,2018,11,110
10,26,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,37,350
10,26,2021,3,-,Locke & Key,TV Show,Yes,2,7,2020,4,30
10,26,2021,4,3,Maid,TV Show,Yes,10,1,2021,25,206
10,26,2021,5,-,Inside Job,TV Show,Yes,10,22,2021,3,18
10,26,2021,6,-,Riverdale,TV Show,,5,19,2017,29,132
10,26,2021,7,5,Cocomelon,TV Show,,6,1,2020,362,1285
10,26,2021,8,-,Maya and the Three,TV Show,Yes,10,22,2021,3,13
10,26,2021,9,4,Shameless,TV Show,,6,30,2016,41,248
10,26,2021,10,-,Night Teeth,Movie,Yes,10,20,2021,6,24
10,27,2021,1,1,You,TV Show,,12,26,2018,12,120
10,27,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,38,359
10,27,2021,3,3,Maid,TV Show,Yes,10,1,2021,26,214
10,27,2021,4,-,Locke & Key,TV Show,Yes,2,7,2020,5,37
10,27,2021,5,-,Inside Job,TV Show,Yes,10,22,2021,4,24
10,27,2021,6,9,Riverdale,TV Show,,5,19,2017,30,137
10,27,2021,7,-,Maya and the Three,TV Show,Yes,10,22,2021,4,17
10,27,2021,8,5,Cocomelon,TV Show,,6,1,2020,363,1288
10,27,2021,9,4,Shameless,TV Show,,6,30,2016,42,250
10,27,2021,10,-,King Arthur: Legend of the …,Movie,,10,25,2021,1,1
10,28,2021,1,1,You,TV Show,,12,26,2018,13,130
10,28,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,39,368
10,28,2021,3,3,Maid,TV Show,Yes,10,1,2021,27,222
10,28,2021,4,-,Locke & Key,TV Show,Yes,2,7,2020,6,44
10,28,2021,5,-,Inside Job,TV Show,Yes,10,22,2021,5,30
10,28,2021,6,-,King Arthur: Legend of the …,Movie,,10,25,2021,2,6
10,28,2021,7,-,Maya and the Three,TV Show,Yes,10,22,2021,5,21
10,28,2021,8,5,Cocomelon,TV Show,,6,1,2020,364,1291
10,28,2021,9,8,Riverdale,TV Show,,5,19,2017,31,139
10,28,2021,10,-,Hypnotic,Movie,Yes,10,27,2021,1,1
10,29,2021,1,1,You,TV Show,,12,26,2018,14,140
10,29,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,40,377
10,29,2021,3,3,Maid,TV Show,Yes,10,1,2021,28,230
10,29,2021,4,-,Locke & Key,TV Show,Yes,2,7,2020,7,51
10,29,2021,5,-,Hypnotic,Movie,Yes,10,27,2021,2,7
10,29,2021,6,-,King Arthur: Legend of the …,Movie,,10,25,2021,3,11
10,29,2021,7,-,Inside Job,TV Show,Yes,10,22,2021,6,34
10,29,2021,8,-,Maya and the Three,TV Show,Yes,10,22,2021,6,24
10,29,2021,9,6,Cocomelon,TV Show,,6,1,2020,365,1293
10,29,2021,10,7,Riverdale,TV Show,,5,19,2017,32,140
10,30,2021,1,1,You,TV Show,,12,26,2018,15,150
10,30,2021,2,2,Squid Game,TV Show,Yes,9,17,2021,41,386
10,30,2021,3,-,Hypnotic,Movie,Yes,10,27,2021,3,15
10,30,2021,4,3,Maid,TV Show,Yes,10,1,2021,29,237
10,30,2021,5,4,Locke & Key,TV Show,Yes,2,7,2020,8,57
10,30,2021,6,-,Army of Thieves,Movie,Yes,10,29,2021,1,5
10,30,2021,7,8,The Great British Baking Show,TV Show,,10,3,2015,20,70
10,30,2021,8,-,Maya and the Three,TV Show,Yes,10,22,2021,7,27
10,30,2021,9,-,King Arthur: Legend of the …,Movie,,10,25,2021,4,13
10,30,2021,10,5,Cocomelon,TV Show,,6,1,2020,366,1294
10,31,2021,1,1,You,TV Show,,12,26,2018,16,160
10,31,2021,2,-,Army of Thieves,Movie,Yes,10,29,2021,2,14
10,31,2021,3,2,Squid Game,TV Show,Yes,9,17,2021,42,394
10,31,2021,4,-,Hypnotic,Movie,Yes,10,27,2021,4,22
10,31,2021,5,3,Maid,TV Show,Yes,10,1,2021,30,243
10,31,2021,6,6,Maya and the Three,TV Show,Yes,10,22,2021,8,32
10,31,2021,7,-,King Arthur: Legend of the …,Movie,,10,25,2021,5,17
10,31,2021,8,4,Locke & Key,TV Show,Yes,2,7,2020,9,60
10,31,2021,9,8,Cocomelon,TV Show,,6,1,2020,367,1296
10,31,2021,10,-,Colin in Black & White,TV Show,Yes,10,29,2021,1,1
11,1,2021,1,-,Army of Thieves,Movie,Yes,10,29,2021,3,24
11,1,2021,2,1,You,TV Show,,12,26,2018,17,169
11,1,2021,3,2,Squid Game,TV Show,Yes,9,17,2021,43,402
11,1,2021,4,4,Maid,TV Show,Yes,10,1,2021,31,250
11,1,2021,5,-,Hypnotic,Movie,Yes,10,27,2021,5,28
11,1,2021,6,3,Locke & Key,TV Show,Yes,2,7,2020,10,65
11,1,2021,7,6,Maya and the Three,TV Show,Yes,10,22,2021,9,36
11,1,2021,8,-,King Arthur: Legend of the …,Movie,,10,25,2021,6,20
11,1,2021,9,10,Cocomelon,TV Show,,6,1,2020,368,1298
11,1,2021,10,-,Colin in Black & White,TV Show,Yes,10,29,2021,2,2
11,2,2021,1,-,Army of Thieves,Movie,Yes,10,29,2021,4,34
11,2,2021,2,1,You,TV Show,,12,26,2018,18,178
11,2,2021,3,2,Squid Game,TV Show,Yes,9,17,2021,44,410
11,2,2021,4,4,Maid,TV Show,Yes,10,1,2021,32,257
11,2,2021,5,3,Locke & Key,TV Show,Yes,2,7,2020,11,71
11,2,2021,6,-,Colin in Black & White,TV Show,Yes,10,29,2021,3,7
11,2,2021,7,7,Cocomelon,TV Show,,6,1,2020,369,1302
11,2,2021,8,-,21 Jump Street,Movie,,11,1,2021,1,3
11,2,2021,9,6,Riverdale,TV Show,,5,19,2017,33,142
11,2,2021,10,-,Hypnotic,Movie,Yes,10,27,2021,6,29
11,3,2021,1,1,You,TV Show,,12,26,2018,19,188
11,3,2021,2,-,Army of Thieves,Movie,Yes,10,29,2021,5,43
11,3,2021,3,2,Squid Game,TV Show,Yes,9,17,2021,45,418
11,3,2021,4,-,Colin in Black & White,TV Show,Yes,10,29,2021,4,14
11,3,2021,5,-,21 Jump Street,Movie,,11,1,2021,2,9
11,3,2021,6,3,Maid,TV Show,Yes,10,1,2021,33,262
11,3,2021,7,4,Locke & Key,TV Show,Yes,2,7,2020,12,75
11,3,2021,8,8,Cocomelon,TV Show,,6,1,2020,370,1305
11,3,2021,9,-,Replicas,Movie,,11,1,2021,1,2
11,3,2021,10,6,Riverdale,TV Show,,5,19,2017,34,143
11,4,2021,1,-,The Harder They Fall,Movie,Yes,11,3,2021,1,10
11,4,2021,2,1,You,TV Show,,12,26,2018,20,197
11,4,2021,3,-,21 Jump Street,Movie,,11,1,2021,3,17
11,4,2021,4,2,Squid Game,TV Show,Yes,9,17,2021,46,425
11,4,2021,5,-,Army of Thieves,Movie,Yes,10,29,2021,6,49
11,4,2021,6,-,Colin in Black & White,TV Show,Yes,10,29,2021,5,19
11,4,2021,7,3,Maid,TV Show,Yes,10,1,2021,34,266
11,4,2021,8,8,Cocomelon,TV Show,,6,1,2020,371,1308
11,4,2021,9,4,Locke & Key,TV Show,Yes,2,7,2020,13,77
11,4,2021,10,-,Replicas,Movie,,11,1,2021,2,3
11,5,2021,1,-,The Harder They Fall,Movie,Yes,11,3,2021,2,20
11,5,2021,2,1,You,TV Show,,12,26,2018,21,206
11,5,2021,3,-,21 Jump Street,Movie,,11,1,2021,4,25
11,5,2021,4,2,Squid Game,TV Show,Yes,9,17,2021,47,432
11,5,2021,5,-,Colin in Black & White,TV Show,Yes,10,29,2021,6,25
11,5,2021,6,-,Army of Thieves,Movie,Yes,10,29,2021,7,54
11,5,2021,7,3,Maid,TV Show,Yes,10,1,2021,35,270
11,5,2021,8,9,Cocomelon,TV Show,,6,1,2020,372,1311
11,5,2021,9,-,Catching Killers,TV Show,Yes,11,4,2021,1,2
11,5,2021,10,4,Locke & Key,TV Show,Yes,2,7,2020,14,78
11,6,2021,1,-,The Harder They Fall,Movie,Yes,11,3,2021,3,30
11,6,2021,2,-,Love Hard,Movie,Yes,11,5,2021,1,9
11,6,2021,3,-,Big Mouth,TV Show,Yes,9,29,2017,14,102
11,6,2021,4,1,You,TV Show,,12,26,2018,22,213
11,6,2021,5,2,Squid Game,TV Show,Yes,9,17,2021,48,438
11,6,2021,6,-,21 Jump Street,Movie,,11,1,2021,5,30
11,6,2021,7,-,Narcos: Mexico,TV Show,Yes,11,16,2018,1,4
11,6,2021,8,7,The Great British Baking Show,TV Show,,10,3,2015,21,73
11,6,2021,9,-,Catching Killers,TV Show,Yes,11,4,2021,2,4
11,6,2021,10,6,Army of Thieves,Movie,Yes,10,29,2021,8,55
11,7,2021,1,-,The Harder They Fall,Movie,Yes,11,3,2021,4,40
11,7,2021,2,-,Love Hard,Movie,Yes,11,5,2021,2,18
11,7,2021,3,-,Big Mouth,TV Show,Yes,9,29,2017,15,110
11,7,2021,4,1,You,TV Show,,12,26,2018,23,220
11,7,2021,5,-,Narcos: Mexico,TV Show,Yes,11,16,2018,2,10
11,7,2021,6,3,Squid Game,TV Show,Yes,9,17,2021,49,443
11,7,2021,7,-,21 Jump Street,Movie,,11,1,2021,6,34
11,7,2021,8,-,Catching Killers,TV Show,Yes,11,4,2021,3,7
11,7,2021,9,2,Army of Thieves,Movie,Yes,10,29,2021,9,57
11,7,2021,10,9,Cocomelon,TV Show,,6,1,2020,373,1312
11,8,2021,1,-,Love Hard,Movie,Yes,11,5,2021,3,28
11,8,2021,2,-,The Harder They Fall,Movie,Yes,11,3,2021,5,49
11,8,2021,3,-,Big Mouth,TV Show,Yes,9,29,2017,16,118
11,8,2021,4,-,Narcos: Mexico,TV Show,Yes,11,16,2018,3,17
11,8,2021,5,2,You,TV Show,,12,26,2018,24,226
11,8,2021,6,3,Squid Game,TV Show,Yes,9,17,2021,50,448
11,8,2021,7,-,21 Jump Street,Movie,,11,1,2021,7,38
11,8,2021,8,-,Catching Killers,TV Show,Yes,11,4,2021,4,10
11,8,2021,9,-,Arcane,TV Show,Yes,11,6,2021,1,2
11,8,2021,10,4,Maid,TV Show,Yes,10,1,2021,36,271
11,9,2021,1,-,Love Hard,Movie,Yes,11,5,2021,4,38
11,9,2021,2,-,Big Mouth,TV Show,Yes,9,29,2017,17,127
11,9,2021,3,-,The Harder They Fall,Movie,Yes,11,3,2021,6,57
11,9,2021,4,-,Narcos: Mexico,TV Show,Yes,11,16,2018,4,24
11,9,2021,5,2,You,TV Show,,12,26,2018,25,232
11,9,2021,6,-,Catching Killers,TV Show,Yes,11,4,2021,5,15
11,9,2021,7,3,Squid Game,TV Show,Yes,9,17,2021,51,452
11,9,2021,8,7,Cocomelon,TV Show,,6,1,2020,374,1315
11,9,2021,9,8,21 Jump Street,Movie,,11,1,2021,8,40
11,9,2021,10,4,Maid,TV Show,Yes,10,1,2021,37,272
11,10,2021,1,-,Love Hard,Movie,Yes,11,5,2021,5,48
11,10,2021,2,-,Big Mouth,TV Show,Yes,9,29,2017,18,136
11,10,2021,3,-,Narcos: Mexico,TV Show,Yes,11,16,2018,5,32
11,10,2021,4,-,The Harder They Fall,Movie,Yes,11,3,2021,7,64
11,10,2021,5,1,You,TV Show,,12,26,2018,26,238
11,10,2021,6,3,Squid Game,TV Show,Yes,9,17,2021,52,457
11,10,2021,7,-,Catching Killers,TV Show,Yes,11,4,2021,6,19
11,10,2021,8,8,Cocomelon,TV Show,,6,1,2020,375,1318
11,10,2021,9,6,Maid,TV Show,Yes,10,1,2021,38,274
11,10,2021,10,5,21 Jump Street,Movie,,11,1,2021,9,41
11,11,2021,1,-,Love Hard,Movie,Yes,11,5,2021,6,58
11,11,2021,2,-,Big Mouth,TV Show,Yes,9,29,2017,19,145
11,11,2021,3,-,Narcos: Mexico,TV Show,Yes,11,16,2018,6,40
11,11,2021,4,1,The Harder They Fall,Movie,Yes,11,3,2021,8,71
11,11,2021,5,2,You,TV Show,,12,26,2018,27,244
11,11,2021,6,4,Squid Game,TV Show,Yes,9,17,2021,53,462
11,11,2021,7,8,Cocomelon,TV Show,,6,1,2020,376,1322
11,11,2021,8,-,Catching Killers,TV Show,Yes,11,4,2021,7,22
11,11,2021,9,7,Maid,TV Show,Yes,10,1,2021,39,276
11,11,2021,10,-,The Thundermans,TV Show,,11,1,2021,1,1
11,12,2021,1,-,Love Hard,Movie,Yes,11,5,2021,7,68
11,12,2021,2,-,Big Mouth,TV Show,Yes,9,29,2017,20,154
11,12,2021,3,-,Narcos: Mexico,TV Show,Yes,11,16,2018,7,48
11,12,2021,4,1,The Harder They Fall,Movie,Yes,11,3,2021,9,78
11,12,2021,5,2,You,TV Show,,12,26,2018,28,250
11,12,2021,6,4,Squid Game,TV Show,Yes,9,17,2021,54,467
11,12,2021,7,-,Passing,Movie,Yes,11,10,2021,1,4
11,12,2021,8,8,Cocomelon,TV Show,,6,1,2020,377,1325
11,12,2021,9,-,The Thundermans,TV Show,,11,1,2021,2,3
11,12,2021,10,7,Maid,TV Show,Yes,10,1,2021,40,277
11,13,2021,1,-,Red Notice,Movie,Yes,11,12,2021,1,10
11,13,2021,2,2,Love Hard,Movie,Yes,11,5,2021,8,77
11,13,2021,3,3,Big Mouth,TV Show,Yes,9,29,2017,21,162
11,13,2021,4,7,Narcos: Mexico,TV Show,Yes,11,16,2018,8,55
11,13,2021,5,8,The Great British Baking Show,TV Show,,10,3,2015,22,79
11,13,2021,6,4,You,TV Show,,12,26,2018,29,255
11,13,2021,7,1,The Harder They Fall,Movie,Yes,11,3,2021,10,82
11,13,2021,8,5,Squid Game,TV Show,Yes,9,17,2021,55,470
11,13,2021,9,-,Cocomelon,TV Show,,6,1,2020,378,1327
11,13,2021,10,-,Passing,Movie,Yes,11,10,2021,2,5
11,14,2021,1,-,Red Notice,Movie,Yes,11,12,2021,2,20
11,14,2021,2,2,Love Hard,Movie,Yes,11,5,2021,9,86
11,14,2021,3,3,Big Mouth,TV Show,Yes,9,29,2017,22,170
11,14,2021,4,1,The Harder They Fall,Movie,Yes,11,3,2021,11,89
11,14,2021,5,-,Arcane,TV Show,Yes,11,6,2021,2,8
11,14,2021,6,5,Narcos: Mexico,TV Show,Yes,11,16,2018,9,60
11,14,2021,7,-,Passing,Movie,Yes,11,10,2021,3,9
11,14,2021,8,6,Squid Game,TV Show,Yes,9,17,2021,56,473
11,14,2021,9,4,You,TV Show,,12,26,2018,30,257
11,14,2021,10,-,Animal,TV Show,Yes,11,10,2021,1,1
11,15,2021,1,-,Red Notice,Movie,Yes,11,12,2021,3,30
11,15,2021,2,1,Love Hard,Movie,Yes,11,5,2021,10,95
11,15,2021,3,3,Big Mouth,TV Show,Yes,9,29,2017,23,178
11,15,2021,4,4,Narcos: Mexico,TV Show,Yes,11,16,2018,10,67
11,15,2021,5,2,The Harder They Fall,Movie,Yes,11,3,2021,12,95
11,15,2021,6,-,Animal,TV Show,Yes,11,10,2021,2,6
11,15,2021,7,5,You,TV Show,,12,26,2018,31,261
11,15,2021,8,6,Squid Game,TV Show,Yes,9,17,2021,57,476
11,15,2021,9,9,Arcane,TV Show,Yes,11,6,2021,3,10
11,15,2021,10,-,Cocomelon,TV Show,,6,1,2020,379,1328
11,16,2021,1,-,Red Notice,Movie,Yes,11,12,2021,4,40
11,16,2021,2,4,Narcos: Mexico,TV Show,Yes,11,16,2018,11,76
11,16,2021,3,1,Love Hard,Movie,Yes,11,5,2021,11,103
11,16,2021,4,5,You,TV Show,,12,26,2018,32,268
11,16,2021,5,2,Big Mouth,TV Show,Yes,9,29,2017,24,184
11,16,2021,6,7,Squid Game,TV Show,Yes,9,17,2021,58,481
11,16,2021,7,10,Maid,TV Show,Yes,10,1,2021,41,281
11,16,2021,8,8,Cocomelon,TV Show,,6,1,2020,380,1331
11,16,2021,9,3,The Harder They Fall,Movie,Yes,11,3,2021,13,97
